SubID,WordPair,Word,size,SIZE,GEND,FAM,RT
ETS_0041,17,peach,Small,2.403508772,1.736842105,6.052631579,539.91
ETS_0041,5,rose,Small,2.811320755,1.132075472,5.981132075,495.9
ETS_0041,22,needle,Small,1.912280702,2.649122807,5.947368421,529.32
ETS_0041,36,elephant,Large,6.431372549,3.470588235,5.803921569,507.24
ETS_0041,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,714.34
ETS_0041,24,rocket,Large,6.173076923,4,5.192307692,557.44
ETS_0041,16,truck,Large,5.508474576,4.745762712,6.169491525,541.51
ETS_0041,29,tractor,Large,5.648148148,4.796296296,5.648148148,477.32
ETS_0041,44,supermarket,Large,5.896551724,2.465517241,6.068965517,591.14
ETS_0041,29,sausage,Small,3.392857143,4.357142857,6.107142857,487.51
ETS_0041,9,tape,Small,2.354166667,3.208333333,6.395833333,564.68
ETS_0041,1,cup,Small,2.821428571,2.982142857,6.214285714,443.74
ETS_0041,43,fingernail,Small,1.849056604,2.226415094,6.396226415,570.51
ETS_0041,26,monster,Large,5.413793103,4.293103448,4.103448276,527.99
ETS_0041,12,train,Large,6.338983051,4.322033898,6.118644068,610.27
ETS_0041,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,565.79
ETS_0041,3,jet,Large,6,3.905660377,5.358490566,628.48
ETS_0041,27,stadium,Large,6.41509434,4.188679245,5.981132075,511.07
ETS_0041,23,insect,Small,1.703703704,3.425925926,5.777777778,512.36
ETS_0041,8,lake,Large,5.912280702,3.350877193,6.280701754,504.54
ETS_0041,33,emerald,Small,2.526315789,1.894736842,5.228070175,873.2
ETS_0041,13,video,Small,3.321428571,3.285714286,6.107142857,483.13
ETS_0041,31,buffalo,Large,5.490566038,4.188679245,5.20754717,772.64
ETS_0041,6,tree,Large,5.818181818,3.054545455,6.381818182,550.65
ETS_0041,27,battery,Small,2.8,3.8,6.2,549.34
ETS_0041,32,gorilla,Large,5.672727273,4.345454545,5.145454545,528.34
ETS_0041,8,nose,Small,2.622641509,2.943396226,6.396226415,466.11
ETS_0041,41,cigarette,Small,2.345454545,3.854545455,4.981818182,540.27
ETS_0041,26,diamond,Small,2.811320755,1.58490566,5.867924528,526.9
ETS_0041,12,phone,Small,2.980392157,2.862745098,6.37254902,495.64
ETS_0041,28,vitamin,Small,2.127272727,2.818181818,5.8,546.88
ETS_0041,42,submarine,Large,5.803921569,3.921568627,4.725490196,631.9
ETS_0041,2,bay,Large,5.678571429,2.946428571,5.303571429,676.75
ETS_0041,18,camel,Large,5.517241379,3.517241379,4.948275862,688.03
ETS_0041,17,whale,Large,6.614035088,3.140350877,5.543859649,431.79
ETS_0041,33,giraffe,Large,6.089285714,3,5.803571429,528.09
ETS_0041,24,bullet,Small,2.350877193,4.543859649,5.473684211,520.17
ETS_0041,42,butterfly,Small,2.055555556,1.333333333,6.277777778,511
ETS_0041,1,bed,Large,4.945454545,2.927272727,6.381818182,549.94
ETS_0041,9,tank,Large,6.118644068,4.694915254,5.118644068,723.97
ETS_0041,16,thumb,Small,2.534482759,3.448275862,6.396551724,528.6
ETS_0041,4,cow,Large,5.245283019,3.037735849,6.037735849,491.15
ETS_0041,13,horse,Large,5.479166667,2.395833333,5.770833333,513.35
ETS_0041,18,glove,Small,2.85,3.016666667,6.233333333,702.65
ETS_0041,3,lip,Small,2.775862069,1.844827586,5.862068966,528.79
ETS_0041,19,snail,Small,2.176470588,3.098039216,5.588235294,468.42
ETS_0041,30,volcano,Large,6.314814815,3.833333333,5.259259259,568.05
ETS_0041,39,downtown,Large,6.020833333,3.083333333,5.791666667,648.83
ETS_0041,28,mansion,Large,6.345454545,3.109090909,5.236363636,494.63
ETS_0041,22,jungle,Large,6.596153846,3.519230769,4.461538462,450.11
ETS_0041,31,apricot,Small,2.406779661,2.220338983,5.101694915,726.81
ETS_0041,2,fly,Small,2.551724138,3.310344828,5.551724138,537.12
ETS_0041,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,557.79
ETS_0041,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,609.86
ETS_0041,14,ocean,Large,6.578947368,2.719298246,5.701754386,506.39
ETS_0041,4,pin,Small,1.892857143,3,5.607142857,655.76
ETS_0041,34,mountain,Large,6.814814815,3.648148148,5.981481481,456.96
ETS_0041,36,molecule,Small,1.592592593,3.240740741,4.518518519,692.6
ETS_0041,20,moose,Large,6.038461538,4.115384615,5.673076923,494.58
ETS_0041,14,apple,Small,2.385964912,2.614035088,6.50877193,496.96
ETS_0041,6,neck,Small,3.381818182,2.763636364,6.163636364,521.11
ETS_0041,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,853.87
ETS_0041,7,bear,Large,5.735849057,3.773584906,5.603773585,485.2
ETS_0041,40,bookcase,Large,4.836363636,2.872727273,5.763636364,532.47
ETS_0041,25,peanut,Small,2.076923077,3.134615385,6.173076923,510.09
ETS_0041,19,comet,Large,6.056603774,3.169811321,3.962264151,551.05
ETS_0041,11,river,Large,5.666666667,2.685185185,6.092592593,752.86
ETS_0041,15,shore,Large,5.689655172,2.362068966,5.827586207,685.94
ETS_0041,20,tulip,Small,2.410714286,1.035714286,6.017857143,641.03
ETS_0042,35,motorway,Large,6,4.25,5.016666667,586.9
ETS_0042,43,fingernail,Small,1.849056604,2.226415094,6.396226415,487.81
ETS_0042,10,leaf,Small,2.178571429,2.678571429,6.428571429,564.95
ETS_0042,41,cigarette,Small,2.345454545,3.854545455,4.981818182,506.5
ETS_0042,44,supermarket,Large,5.896551724,2.465517241,6.068965517,538.01
ETS_0042,8,lake,Large,5.912280702,3.350877193,6.280701754,477.98
ETS_0042,7,ring,Small,2.125,1.910714286,5.857142857,494.73
ETS_0042,23,galaxy,Large,6.727272727,2.872727273,4.6,443.7
ETS_0042,14,apple,Small,2.385964912,2.614035088,6.50877193,450.26
ETS_0042,33,giraffe,Large,6.089285714,3,5.803571429,486.68
ETS_0042,31,apricot,Small,2.406779661,2.220338983,5.101694915,566.75
ETS_0042,9,tape,Small,2.354166667,3.208333333,6.395833333,450.98
ETS_0042,16,truck,Large,5.508474576,4.745762712,6.169491525,404.4
ETS_0042,18,camel,Large,5.517241379,3.517241379,4.948275862,469.32
ETS_0042,8,nose,Small,2.622641509,2.943396226,6.396226415,380.58
ETS_0042,4,cow,Large,5.245283019,3.037735849,6.037735849,486.84
ETS_0042,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,483.77
ETS_0042,16,thumb,Small,2.534482759,3.448275862,6.396551724,520.1
ETS_0042,29,sausage,Small,3.392857143,4.357142857,6.107142857,501.78
ETS_0042,26,diamond,Small,2.811320755,1.58490566,5.867924528,486.93
ETS_0042,36,elephant,Large,6.431372549,3.470588235,5.803921569,451.78
ETS_0042,38,parasite,Small,1.75,3.571428571,4.928571429,625.21
ETS_0042,23,insect,Small,1.703703704,3.425925926,5.777777778,414.42
ETS_0042,2,bay,Large,5.678571429,2.946428571,5.303571429,406.31
ETS_0042,2,fly,Small,2.551724138,3.310344828,5.551724138,441.64
ETS_0042,28,mansion,Large,6.345454545,3.109090909,5.236363636,405.39
ETS_0042,1,bed,Large,4.945454545,2.927272727,6.381818182,525.68
ETS_0042,13,video,Small,3.321428571,3.285714286,6.107142857,451.08
ETS_0042,27,battery,Small,2.8,3.8,6.2,408.24
ETS_0042,39,downtown,Large,6.020833333,3.083333333,5.791666667,592.21
ETS_0042,13,horse,Large,5.479166667,2.395833333,5.770833333,332.96
ETS_0042,6,tree,Large,5.818181818,3.054545455,6.381818182,422.82
ETS_0042,18,glove,Small,2.85,3.016666667,6.233333333,433.15
ETS_0042,17,peach,Small,2.403508772,1.736842105,6.052631579,396.67
ETS_0042,10,bull,Large,5.796296296,4.740740741,4.962962963,446.2
ETS_0042,30,volcano,Large,6.314814815,3.833333333,5.259259259,586.49
ETS_0042,39,mosquito,Small,1.767857143,3.357142857,6.178571429,479.39
ETS_0042,1,cup,Small,2.821428571,2.982142857,6.214285714,385.85
ETS_0042,42,butterfly,Small,2.055555556,1.333333333,6.277777778,514.56
ETS_0042,29,tractor,Large,5.648148148,4.796296296,5.648148148,420.91
ETS_0042,30,aspirin,Small,1.945454545,3.018181818,5.818181818,587.52
ETS_0042,32,gorilla,Large,5.672727273,4.345454545,5.145454545,439.84
ETS_0042,26,monster,Large,5.413793103,4.293103448,4.103448276,402.76
ETS_0042,14,ocean,Large,6.578947368,2.719298246,5.701754386,436.29
ETS_0042,15,robin,Small,2.547169811,2.528301887,5.283018868,472.43
ETS_0042,37,sandwich,Small,3.26,3.02,6.42,419.39
ETS_0042,3,jet,Large,6,3.905660377,5.358490566,389.84
ETS_0042,34,magazine,Small,3.25862069,2.034482759,5.879310345,433
ETS_0042,6,neck,Small,3.381818182,2.763636364,6.163636364,527.5
ETS_0042,22,needle,Small,1.912280702,2.649122807,5.947368421,476.29
ETS_0042,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,471.47
ETS_0042,21,button,Small,2.169491525,2.644067797,6.101694915,379
ETS_0042,11,glass,Small,3.759259259,2.611111111,5.962962963,445.61
ETS_0042,22,jungle,Large,6.596153846,3.519230769,4.461538462,621.84
ETS_0042,24,rocket,Large,6.173076923,4,5.192307692,487.22
ETS_0042,42,submarine,Large,5.803921569,3.921568627,4.725490196,601.39
ETS_0042,11,river,Large,5.666666667,2.685185185,6.092592593,551.56
ETS_0042,5,park,Large,5.614035088,2.719298246,6.456140351,418.19
ETS_0042,5,rose,Small,2.811320755,1.132075472,5.981132075,421.53
ETS_0042,27,stadium,Large,6.41509434,4.188679245,5.981132075,455.33
ETS_0042,34,mountain,Large,6.814814815,3.648148148,5.981481481,444.43
ETS_0042,20,moose,Large,6.038461538,4.115384615,5.673076923,590.86
ETS_0042,12,train,Large,6.338983051,4.322033898,6.118644068,399.55
ETS_0042,19,comet,Large,6.056603774,3.169811321,3.962264151,565.51
ETS_0042,15,shore,Large,5.689655172,2.362068966,5.827586207,388.5
ETS_0042,12,phone,Small,2.980392157,2.862745098,6.37254902,367.25
ETS_0042,4,pin,Small,1.892857143,3,5.607142857,524.23
ETS_0042,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,535.12
ETS_0042,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,514.97
ETS_0042,19,snail,Small,2.176470588,3.098039216,5.588235294,546.6
ETS_0042,25,peanut,Small,2.076923077,3.134615385,6.173076923,466.52
ETS_0042,31,buffalo,Large,5.490566038,4.188679245,5.20754717,505.23
ETS_0042,21,planet,Large,6.574468085,3.021276596,5.659574468,462.57
ETS_0042,20,tulip,Small,2.410714286,1.035714286,6.017857143,636.03
ETS_0042,17,whale,Large,6.614035088,3.140350877,5.543859649,352.07
ETS_0042,28,vitamin,Small,2.127272727,2.818181818,5.8,458.71
ETS_0042,3,lip,Small,2.775862069,1.844827586,5.862068966,440.57
ETS_0043,32,parsley,Small,2.25,2.339285714,5.017857143,570.09
ETS_0043,35,bacteria,Small,1.660714286,3.071428571,5.178571429,539.44
ETS_0043,1,cup,Small,2.821428571,2.982142857,6.214285714,439.25
ETS_0043,42,butterfly,Small,2.055555556,1.333333333,6.277777778,420.82
ETS_0043,3,lip,Small,2.775862069,1.844827586,5.862068966,558.25
ETS_0043,12,phone,Small,2.980392157,2.862745098,6.37254902,387.25
ETS_0043,20,tulip,Small,2.410714286,1.035714286,6.017857143,480.98
ETS_0043,23,insect,Small,1.703703704,3.425925926,5.777777778,569.5
ETS_0043,24,bullet,Small,2.350877193,4.543859649,5.473684211,453.84
ETS_0043,8,lake,Large,5.912280702,3.350877193,6.280701754,519.73
ETS_0043,32,gorilla,Large,5.672727273,4.345454545,5.145454545,423.3
ETS_0043,4,cow,Large,5.245283019,3.037735849,6.037735849,397
ETS_0043,45,hummingbird,Small,2.018518519,2.055555556,5.888888889,471.94
ETS_0043,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,613.62
ETS_0043,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,535.88
ETS_0043,25,walrus,Large,5.736842105,3.666666667,5.403508772,432.8
ETS_0043,28,vitamin,Small,2.127272727,2.818181818,5.8,551.24
ETS_0043,1,bed,Large,4.945454545,2.927272727,6.381818182,419.22
ETS_0043,18,glove,Small,2.85,3.016666667,6.233333333,455.67
ETS_0043,41,cigarette,Small,2.345454545,3.854545455,4.981818182,427.9
ETS_0043,39,mosquito,Small,1.767857143,3.357142857,6.178571429,538.23
ETS_0043,22,needle,Small,1.912280702,2.649122807,5.947368421,578.35
ETS_0043,30,volcano,Large,6.314814815,3.833333333,5.259259259,484.4
ETS_0043,15,shore,Large,5.689655172,2.362068966,5.827586207,586.61
ETS_0043,35,motorway,Large,6,4.25,5.016666667,584.63
ETS_0043,21,button,Small,2.169491525,2.644067797,6.101694915,523.45
ETS_0043,5,rose,Small,2.811320755,1.132075472,5.981132075,492.08
ETS_0043,4,pin,Small,1.892857143,3,5.607142857,414.9
ETS_0043,18,camel,Large,5.517241379,3.517241379,4.948275862,509.29
ETS_0043,7,ring,Small,2.125,1.910714286,5.857142857,596.35
ETS_0043,17,whale,Large,6.614035088,3.140350877,5.543859649,427.1
ETS_0043,36,molecule,Small,1.592592593,3.240740741,4.518518519,590.5
ETS_0043,9,tape,Small,2.354166667,3.208333333,6.395833333,604.23
ETS_0043,31,apricot,Small,2.406779661,2.220338983,5.101694915,483.12
ETS_0043,15,robin,Small,2.547169811,2.528301887,5.283018868,551.82
ETS_0043,22,jungle,Large,6.596153846,3.519230769,4.461538462,510.83
ETS_0043,31,buffalo,Large,5.490566038,4.188679245,5.20754717,578.22
ETS_0043,26,diamond,Small,2.811320755,1.58490566,5.867924528,534.14
ETS_0043,8,nose,Small,2.622641509,2.943396226,6.396226415,453.74
ETS_0043,24,rocket,Large,6.173076923,4,5.192307692,499.4
ETS_0043,21,planet,Large,6.574468085,3.021276596,5.659574468,460.43
ETS_0043,27,stadium,Large,6.41509434,4.188679245,5.981132075,529.52
ETS_0043,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,450.92
ETS_0043,16,thumb,Small,2.534482759,3.448275862,6.396551724,489.43
ETS_0043,23,galaxy,Large,6.727272727,2.872727273,4.6,462.77
ETS_0043,10,leaf,Small,2.178571429,2.678571429,6.428571429,475.79
ETS_0043,25,peanut,Small,2.076923077,3.134615385,6.173076923,399.63
ETS_0043,11,river,Large,5.666666667,2.685185185,6.092592593,469.4
ETS_0043,40,bookcase,Large,4.836363636,2.872727273,5.763636364,472.29
ETS_0043,38,parasite,Small,1.75,3.571428571,4.928571429,549.42
ETS_0043,12,train,Large,6.338983051,4.322033898,6.118644068,409.18
ETS_0043,19,snail,Small,2.176470588,3.098039216,5.588235294,446.83
ETS_0043,33,emerald,Small,2.526315789,1.894736842,5.228070175,630.38
ETS_0043,14,ocean,Large,6.578947368,2.719298246,5.701754386,419.36
ETS_0043,13,horse,Large,5.479166667,2.395833333,5.770833333,530.49
ETS_0043,7,bear,Large,5.735849057,3.773584906,5.603773585,447.46
ETS_0043,33,giraffe,Large,6.089285714,3,5.803571429,593.74
ETS_0043,6,tree,Large,5.818181818,3.054545455,6.381818182,441.32
ETS_0043,20,moose,Large,6.038461538,4.115384615,5.673076923,458.99
ETS_0043,40,teaspoon,Small,1.830508475,2.06779661,6.033898305,507.06
ETS_0043,17,peach,Small,2.403508772,1.736842105,6.052631579,372.01
ETS_0043,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,647.81
ETS_0043,42,submarine,Large,5.803921569,3.921568627,4.725490196,513.48
ETS_0043,11,glass,Small,3.759259259,2.611111111,5.962962963,442.44
ETS_0043,34,magazine,Small,3.25862069,2.034482759,5.879310345,423.04
ETS_0043,37,sandwich,Small,3.26,3.02,6.42,420.36
ETS_0043,14,apple,Small,2.385964912,2.614035088,6.50877193,602.17
ETS_0043,44,supermarket,Large,5.896551724,2.465517241,6.068965517,571.55
ETS_0043,19,comet,Large,6.056603774,3.169811321,3.962264151,577.51
ETS_0043,6,neck,Small,3.381818182,2.763636364,6.163636364,565.66
ETS_0043,41,cathedral,Large,6.160714286,3.053571429,5.428571429,586.06
ETS_0043,13,video,Small,3.321428571,3.285714286,6.107142857,527.7
ETS_0043,5,park,Large,5.614035088,2.719298246,6.456140351,564.35
ETS_0043,3,jet,Large,6,3.905660377,5.358490566,588.92
ETS_0043,29,tractor,Large,5.648148148,4.796296296,5.648148148,513.04
ETS_0043,27,battery,Small,2.8,3.8,6.2,441.73
ETS_0043,34,mountain,Large,6.814814815,3.648148148,5.981481481,459.09
ETS_0043,2,fly,Small,2.551724138,3.310344828,5.551724138,464.43
ETS_0043,2,bay,Large,5.678571429,2.946428571,5.303571429,516.88
ETS_0043,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,484.01
ETS_0043,26,monster,Large,5.413793103,4.293103448,4.103448276,480.57
ETS_0043,16,truck,Large,5.508474576,4.745762712,6.169491525,457.93
ETS_0043,9,tank,Large,6.118644068,4.694915254,5.118644068,562.6
ETS_0044,41,cathedral,Large,6.160714286,3.053571429,5.428571429,463.86
ETS_0044,44,handkerchief,Small,2.642857143,3.232142857,5.553571429,453.31
ETS_0044,24,bullet,Small,2.350877193,4.543859649,5.473684211,416.59
ETS_0044,4,cow,Large,5.245283019,3.037735849,6.037735849,416.77
ETS_0044,24,rocket,Large,6.173076923,4,5.192307692,365.41
ETS_0044,10,bull,Large,5.796296296,4.740740741,4.962962963,523.04
ETS_0044,31,apricot,Small,2.406779661,2.220338983,5.101694915,437.96
ETS_0044,22,needle,Small,1.912280702,2.649122807,5.947368421,396.7
ETS_0044,22,jungle,Large,6.596153846,3.519230769,4.461538462,432.65
ETS_0044,16,truck,Large,5.508474576,4.745762712,6.169491525,401.39
ETS_0044,4,pin,Small,1.892857143,3,5.607142857,531.22
ETS_0044,18,glove,Small,2.85,3.016666667,6.233333333,382.05
ETS_0044,18,camel,Large,5.517241379,3.517241379,4.948275862,440.09
ETS_0044,20,moose,Large,6.038461538,4.115384615,5.673076923,367.67
ETS_0044,25,walrus,Large,5.736842105,3.666666667,5.403508772,421.74
ETS_0044,45,hippopotamus,Large,6.111111111,3.018518519,5.37037037,460.18
ETS_0044,19,snail,Small,2.176470588,3.098039216,5.588235294,390.91
ETS_0044,6,tree,Large,5.818181818,3.054545455,6.381818182,351.78
ETS_0044,38,dinosaur,Large,6.418181818,4.381818182,4.854545455,482.92
ETS_0044,14,ocean,Large,6.578947368,2.719298246,5.701754386,358
ETS_0044,35,bacteria,Small,1.660714286,3.071428571,5.178571429,456.94
ETS_0044,43,fingernail,Small,1.849056604,2.226415094,6.396226415,410.33
ETS_0044,11,glass,Small,3.759259259,2.611111111,5.962962963,390.57
ETS_0044,28,vitamin,Small,2.127272727,2.818181818,5.8,473.9
ETS_0044,11,river,Large,5.666666667,2.685185185,6.092592593,422.91
ETS_0044,20,tulip,Small,2.410714286,1.035714286,6.017857143,505.25
ETS_0044,2,fly,Small,2.551724138,3.310344828,5.551724138,366.64
ETS_0044,42,submarine,Large,5.803921569,3.921568627,4.725490196,396.13
ETS_0044,9,tape,Small,2.354166667,3.208333333,6.395833333,441.26
ETS_0044,26,diamond,Small,2.811320755,1.58490566,5.867924528,394.58
ETS_0044,19,comet,Large,6.056603774,3.169811321,3.962264151,482.9
ETS_0044,35,motorway,Large,6,4.25,5.016666667,528.81
ETS_0044,33,emerald,Small,2.526315789,1.894736842,5.228070175,425.18
ETS_0044,12,train,Large,6.338983051,4.322033898,6.118644068,393.77
ETS_0044,13,video,Small,3.321428571,3.285714286,6.107142857,342.38
ETS_0044,3,lip,Small,2.775862069,1.844827586,5.862068966,367.86
ETS_0044,32,gorilla,Large,5.672727273,4.345454545,5.145454545,437.41
ETS_0044,16,thumb,Small,2.534482759,3.448275862,6.396551724,407.85
ETS_0044,42,butterfly,Small,2.055555556,1.333333333,6.277777778,395.6
ETS_0044,13,horse,Large,5.479166667,2.395833333,5.770833333,347.96
ETS_0044,7,bear,Large,5.735849057,3.773584906,5.603773585,383.18
ETS_0044,27,battery,Small,2.8,3.8,6.2,348.99
ETS_0044,36,molecule,Small,1.592592593,3.240740741,4.518518519,473.68
ETS_0044,10,leaf,Small,2.178571429,2.678571429,6.428571429,451.99
ETS_0044,30,volcano,Large,6.314814815,3.833333333,5.259259259,380.39
ETS_0044,37,wardrobe,Large,5.016666667,2.183333333,5.616666667,451.45
ETS_0044,23,galaxy,Large,6.727272727,2.872727273,4.6,426.19
ETS_0044,43,skyscraper,Large,6.538461538,3.769230769,5.923076923,391.42
ETS_0044,34,magazine,Small,3.25862069,2.034482759,5.879310345,375.83
ETS_0044,5,park,Large,5.614035088,2.719298246,6.456140351,374.78
ETS_0044,23,insect,Small,1.703703704,3.425925926,5.777777778,460.45
ETS_0044,39,downtown,Large,6.020833333,3.083333333,5.791666667,392.07
ETS_0044,1,cup,Small,2.821428571,2.982142857,6.214285714,348.99
ETS_0044,32,parsley,Small,2.25,2.339285714,5.017857143,430.82
ETS_0044,17,whale,Large,6.614035088,3.140350877,5.543859649,352.32
ETS_0044,1,bed,Large,4.945454545,2.927272727,6.381818182,353.95
ETS_0044,30,aspirin,Small,1.945454545,3.018181818,5.818181818,470.75
ETS_0044,25,peanut,Small,2.076923077,3.134615385,6.173076923,383.9
ETS_0044,15,shore,Large,5.689655172,2.362068966,5.827586207,478.64
ETS_0044,8,lake,Large,5.912280702,3.350877193,6.280701754,359.59
ETS_0044,3,jet,Large,6,3.905660377,5.358490566,527.69
ETS_0044,31,buffalo,Large,5.490566038,4.188679245,5.20754717,403.56
ETS_0044,12,phone,Small,2.980392157,2.862745098,6.37254902,430.33
ETS_0044,9,tank,Large,6.118644068,4.694915254,5.118644068,516.92
ETS_0044,38,parasite,Small,1.75,3.571428571,4.928571429,472.17
ETS_0044,5,rose,Small,2.811320755,1.132075472,5.981132075,391.73
ETS_0044,29,sausage,Small,3.392857143,4.357142857,6.107142857,410.92
